lat,lon,date,time,data
51.57838157,-0.235358136,09/06/2018,Midday,101.6250486
51.57838157,-0.235358136,09/06/2018,Morning Rush,149.27545
51.57838157,-0.235358136,10/06/2018,Afternoon Rush,144.8892618
51.57838157,-0.235358136,10/06/2018,Early Morning,23.60707202
51.57838157,-0.235358136,10/06/2018,Evening,97.27927174
51.57838157,-0.235358136,10/06/2018,Midday,66.12985121
51.57838157,-0.235358136,10/06/2018,Morning Rush,33.09872348
51.57838157,-0.235358136,11/06/2018,Afternoon Rush,31.19362693
51.57838157,-0.235358136,11/06/2018,Early Morning,50.85739851
51.57838157,-0.235358136,11/06/2018,Evening,57.2076851
51.57838157,-0.235358136,11/06/2018,Midday,17.81399695
51.57838157,-0.235358136,11/06/2018,Morning Rush,56.3761201
51.57894055,-0.103417242,09/06/2018,Afternoon Rush,127.8827475
51.57894055,-0.103417242,09/06/2018,Early Morning,156.1593424
51.57894055,-0.103417242,09/06/2018,Evening,77.52761818
51.57894055,-0.103417242,09/06/2018,Midday,89.65346469
51.57894055,-0.103417242,09/06/2018,Morning Rush,95.84463441
51.57894055,-0.103417242,10/06/2018,Afternoon Rush,150.7751588
51.57894055,-0.103417242,10/06/2018,Early Morning,108.1216661
51.57894055,-0.103417242,10/06/2018,Evening,114.4204077
51.57894055,-0.103417242,10/06/2018,Midday,108.4991485
51.57894055,-0.103417242,10/06/2018,Morning Rush,87.96238755
51.57894055,-0.103417242,11/06/2018,Afternoon Rush,25.71636063
51.57894055,-0.103417242,11/06/2018,Early Morning,39.6496396
51.57894055,-0.103417242,11/06/2018,Evening,90.67469949
51.57894055,-0.103417242,11/06/2018,Midday,61.72519278
51.57894055,-0.103417242,11/06/2018,Morning Rush,42.85102302
51.58044688,-0.044603555,09/06/2018,Afternoon Rush,79.90677227
51.58044688,-0.044603555,09/06/2018,Early Morning,78.71072903
51.58044688,-0.044603555,09/06/2018,Evening,144.9798222
51.58044688,-0.044603555,09/06/2018,Midday,17.45617236
51.58044688,-0.044603555,09/06/2018,Morning Rush,137.344254
51.58044688,-0.044603555,10/06/2018,Afternoon Rush,95.97381666
51.58044688,-0.044603555,10/06/2018,Early Morning,96.50170493
51.58044688,-0.044603555,10/06/2018,Evening,126.9060589
51.58044688,-0.044603555,10/06/2018,Midday,89.90331559
51.58044688,-0.044603555,10/06/2018,Morning Rush,29.28855243
51.58044688,-0.044603555,11/06/2018,Afternoon Rush,64.45607164
51.58044688,-0.044603555,11/06/2018,Early Morning,81.64867897
51.58044688,-0.044603555,11/06/2018,Evening,42.31045949
51.58044688,-0.044603555,11/06/2018,Midday,51.62351442
51.58044688,-0.044603555,11/06/2018,Morning Rush,30.23078345
51.58097207,-0.183305786,09/06/2018,Afternoon Rush,126.367495
51.58097207,-0.183305786,09/06/2018,Early Morning,148.2703219
51.58097207,-0.183305786,09/06/2018,Evening,93.40849816
51.58097207,-0.183305786,09/06/2018,Midday,42.20096941
51.58097207,-0.183305786,09/06/2018,Morning Rush,149.3317597
51.58097207,-0.183305786,10/06/2018,Afternoon Rush,85.74996135
51.58097207,-0.183305786,10/06/2018,Early Morning,30.69508761
51.58097207,-0.183305786,10/06/2018,Evening,52.77182918
51.58097207,-0.183305786,10/06/2018,Midday,34.4450921
51.58097207,-0.183305786,10/06/2018,Morning Rush,80.73020631
51.58097207,-0.183305786,11/06/2018,Afternoon Rush,76.43110499
51.58097207,-0.183305786,11/06/2018,Early Morning,62.2506799
51.58097207,-0.183305786,11/06/2018,Evening,53.83285558
51.58097207,-0.183305786,11/06/2018,Midday,8.547043653
51.58097207,-0.183305786,11/06/2018,Morning Rush,70.66792547
51.5811015,-0.437987439,09/06/2018,Afternoon Rush,94.66267681
51.5811015,-0.437987439,09/06/2018,Early Morning,129.0199455
51.5811015,-0.437987439,09/06/2018,Evening,102.6145051
51.5811015,-0.437987439,09/06/2018,Midday,89.14722728
51.5811015,-0.437987439,09/06/2018,Morning Rush,117.7260991
51.5811015,-0.437987439,10/06/2018,Afternoon Rush,108.3774362
51.5811015,-0.437987439,10/06/2018,Early Morning,45.77473226
51.5811015,-0.437987439,10/06/2018,Evening,124.2451199
51.5811015,-0.437987439,10/06/2018,Midday,90.81000989
51.5811015,-0.437987439,10/06/2018,Morning Rush,97.38062296
51.5811015,-0.437987439,11/06/2018,Afternoon Rush,15.96602316
51.5811015,-0.437987439,11/06/2018,Early Morning,59.19407356
51.5811015,-0.437987439,11/06/2018,Evening,36.41619207
51.5811015,-0.437987439,11/06/2018,Midday,8.449249532
51.5811015,-0.437987439,11/06/2018,Morning Rush,65.72606427
51.58130885,0.068603468,09/06/2018,Afternoon Rush,42.23808312
51.58130885,0.068603468,09/06/2018,Early Morning,74.98434755
51.58130885,0.068603468,09/06/2018,Evening,66.66824819
51.58130885,0.068603468,09/06/2018,Midday,98.97821263
51.58130885,0.068603468,09/06/2018,Morning Rush,59.58370979
51.58130885,0.068603468,10/06/2018,Afternoon Rush,87.19882959
51.58130885,0.068603468,10/06/2018,Early Morning,71.39822724
51.58130885,0.068603468,10/06/2018,Evening,89.71834017
51.58130885,0.068603468,10/06/2018,Midday,95.38733743
51.58130885,0.068603468,10/06/2018,Morning Rush,19.46192235
51.58130885,0.068603468,11/06/2018,Afternoon Rush,86.82195992
51.58130885,0.068603468,11/06/2018,Early Morning,86.94298579
51.58130885,0.068603468,11/06/2018,Evening,54.89029923
51.58130885,0.068603468,11/06/2018,Midday,74.45741108
51.58130885,0.068603468,11/06/2018,Morning Rush,11.23282882
51.58133764,-0.299920588,09/06/2018,Afternoon Rush,113.7289531
51.58133764,-0.299920588,09/06/2018,Early Morning,159.8725909
51.58133764,-0.299920588,09/06/2018,Evening,116.1381164
51.58133764,-0.299920588,09/06/2018,Midday,114.6650499
51.58133764,-0.299920588,09/06/2018,Morning Rush,109.2515929
51.58133764,-0.299920588,10/06/2018,Afternoon Rush,138.0900309
51.58133764,-0.299920588,10/06/2018,Early Morning,18.5640233
51.58133764,-0.299920588,10/06/2018,Evening,136.2524738
51.58133764,-0.299920588,10/06/2018,Midday,86.12289392
51.58133764,-0.299920588,10/06/2018,Morning Rush,97.27132265
51.58133764,-0.299920588,11/06/2018,Afternoon Rush,40.00283268
51.58133764,-0.299920588,11/06/2018,Early Morning,85.39162351
51.58133764,-0.299920588,11/06/2018,Evening,51.25216709
51.58133764,-0.299920588,11/06/2018,Midday,6.12812872
51.58133764,-0.299920588,11/06/2018,Morning Rush,0.421419923
51.58205823,-0.265112977,09/06/2018,Afternoon Rush,83.85410538
51.58205823,-0.265112977,09/06/2018,Early Morning,169.7358658
51.58205823,-0.265112977,09/06/2018,Evening,166.0095552
51.58205823,-0.265112977,09/06/2018,Midday,105.2702199
51.58205823,-0.265112977,09/06/2018,Morning Rush,88.73242723
51.58205823,-0.265112977,10/06/2018,Afternoon Rush,103.3175253
51.58205823,-0.265112977,10/06/2018,Early Morning,91.9505795
51.58205823,-0.265112977,10/06/2018,Evening,120.3122183
51.58205823,-0.265112977,10/06/2018,Midday,48.35281869
51.58205823,-0.265112977,10/06/2018,Morning Rush,22.55014507
51.58205823,-0.265112977,11/06/2018,Afternoon Rush,68.19880931
51.58205823,-0.265112977,11/06/2018,Early Morning,21.88734307
51.58205823,-0.265112977,11/06/2018,Evening,40.52867733
51.58205823,-0.265112977,11/06/2018,Midday,8.852923673
51.58205823,-0.265112977,11/06/2018,Morning Rush,81.04997775
51.58211154,-0.332010984,09/06/2018,Afternoon Rush,61.92144865
51.58211154,-0.332010984,09/06/2018,Early Morning,136.6850349
51.58211154,-0.332010984,09/06/2018,Evening,90.10042412
51.58211154,-0.332010984,09/06/2018,Midday,66.54033364
51.58211154,-0.332010984,09/06/2018,Morning Rush,151.4774464
51.58211154,-0.332010984,10/06/2018,Afternoon Rush,143.6373295
51.58211154,-0.332010984,10/06/2018,Early Morning,69.44604343
51.58211154,-0.332010984,10/06/2018,Evening,50.58226131
51.58211154,-0.332010984,10/06/2018,Midday,62.24304917
51.58211154,-0.332010984,10/06/2018,Morning Rush,28.90233216
51.58211154,-0.332010984,11/06/2018,Afternoon Rush,47.1407323
51.58211154,-0.332010984,11/06/2018,Early Morning,9.585832177
51.58211154,-0.332010984,11/06/2018,Evening,78.0690691
51.58211154,-0.332010984,11/06/2018,Midday,8.963442976
51.58211154,-0.332010984,11/06/2018,Morning Rush,14.87564029
51.5821494,-0.090324531,09/06/2018,Afternoon Rush,98.95499317
51.5821494,-0.090324531,09/06/2018,Early Morning,93.64805957
51.5821494,-0.090324531,09/06/2018,Evening,83.47196878
51.5821494,-0.090324531,09/06/2018,Midday,82.13270872
51.5821494,-0.090324531,09/06/2018,Morning Rush,69.28026305
51.5821494,-0.090324531,10/06/2018,Afternoon Rush,148.6035365
51.5821494,-0.090324531,10/06/2018,Early Morning,55.25538937
51.5821494,-0.090324531,10/06/2018,Evening,122.3080497
51.5821494,-0.090324531,10/06/2018,Midday,68.02636724
51.5821494,-0.090324531,10/06/2018,Morning Rush,91.53034084
51.5821494,-0.090324531,11/06/2018,Afternoon Rush,94.7676853
51.5821494,-0.090324531,11/06/2018,Early Morning,62.08748929
51.5821494,-0.090324531,11/06/2018,Evening,121.8021156
51.5821494,-0.090324531,11/06/2018,Midday,93.14555725
51.5821494,-0.090324531,11/06/2018,Morning Rush,90.67125058
51.58262695,0.212492453,09/06/2018,Afternoon Rush,62.93383116
51.58262695,0.212492453,09/06/2018,Early Morning,109.2230723
51.58262695,0.212492453,09/06/2018,Evening,125.616379
51.58262695,0.212492453,09/06/2018,Midday,40.43000983
51.58262695,0.212492453,09/06/2018,Morning Rush,160.0729847
51.58262695,0.212492453,10/06/2018,Afternoon Rush,130.1927304
51.58262695,0.212492453,10/06/2018,Early Morning,23.92233707
51.58262695,0.212492453,10/06/2018,Evening,55.44951374
51.58262695,0.212492453,10/06/2018,Midday,105.0653361
51.58262695,0.212492453,10/06/2018,Morning Rush,3.708078016
51.58262695,0.212492453,11/06/2018,Afternoon Rush,77.30781859
51.58262695,0.212492453,11/06/2018,Early Morning,77.09841297
51.58262695,0.212492453,11/06/2018,Evening,31.47888772
51.58262695,0.212492453,11/06/2018,Midday,33.27520873
51.58262695,0.212492453,11/06/2018,Morning Rush,38.7452849
51.58317802,-0.412299017,09/06/2018,Afternoon Rush,104.713356
51.58317802,-0.412299017,09/06/2018,Early Morning,76.64708824
51.58317802,-0.412299017,09/06/2018,Evening,100.7738028
51.58317802,-0.412299017,09/06/2018,Midday,95.91522136
51.58317802,-0.412299017,09/06/2018,Morning Rush,109.8941551
51.58317802,-0.412299017,10/06/2018,Afternoon Rush,100.7160324
51.58317802,-0.412299017,10/06/2018,Early Morning,84.54985675
51.58317802,-0.412299017,10/06/2018,Evening,78.54553832
51.58317802,-0.412299017,10/06/2018,Midday,95.88005849
51.58317802,-0.412299017,10/06/2018,Morning Rush,43.84942328
51.58317802,-0.412299017,11/06/2018,Afternoon Rush,49.92066959
51.58317802,-0.412299017,11/06/2018,Early Morning,84.21996258
51.58317802,-0.412299017,11/06/2018,Evening,44.87051111
51.58317802,-0.412299017,11/06/2018,Midday,39.27230558
51.58317802,-0.412299017,11/06/2018,Morning Rush,104.1527907
51.58321425,0.021234766,09/06/2018,Afternoon Rush,57.97475995
51.58321425,0.021234766,09/06/2018,Early Morning,104.9766725
51.58321425,0.021234766,09/06/2018,Evening,161.7711232
51.58321425,0.021234766,09/06/2018,Midday,63.62550087
51.58321425,0.021234766,09/06/2018,Morning Rush,108.0402373
51.58321425,0.021234766,10/06/2018,Afternoon Rush,136.304409
51.58321425,0.021234766,10/06/2018,Early Morning,20.29257427
51.58321425,0.021234766,10/06/2018,Evening,96.46062606
51.58321425,0.021234766,10/06/2018,Midday,110.8004794
51.58321425,0.021234766,10/06/2018,Morning Rush,82.492
51.58321425,0.021234766,11/06/2018,Afternoon Rush,99.73418369
51.58321425,0.021234766,11/06/2018,Early Morning,72.13465955
51.58321425,0.021234766,11/06/2018,Evening,59.53069948
51.58321425,0.021234766,11/06/2018,Midday,35.06212295
51.58321425,0.021234766,11/06/2018,Morning Rush,45.93814835
51.58359528,-0.014006287,09/06/2018,Afternoon Rush,78.88179883
51.58359528,-0.014006287,09/06/2018,Early Morning,152.9120233
51.58359528,-0.014006287,09/06/2018,Evening,82.45710284
51.58359528,-0.014006287,09/06/2018,Midday,61.56202528
51.58359528,-0.014006287,09/06/2018,Morning Rush,152.0011045
51.58359528,-0.014006287,10/06/2018,Afternoon Rush,117.8797079
51.58359528,-0.014006287,10/06/2018,Early Morning,26.81315298
51.58359528,-0.014006287,10/06/2018,Evening,130.6322069
51.58359528,-0.014006287,10/06/2018,Midday,105.33173
51.58359528,-0.014006287,10/06/2018,Morning Rush,63.15894263
51.58359528,-0.014006287,11/06/2018,Afternoon Rush,42.15751475
51.58359528,-0.014006287,11/06/2018,Early Morning,99.48339425
51.58359528,-0.014006287,11/06/2018,Evening,58.00044224
51.58359528,-0.014006287,11/06/2018,Midday,29.61621549
51.58359528,-0.014006287,11/06/2018,Morning Rush,43.90568294
51.58475131,0.13998514,09/06/2018,Afternoon Rush,42.81145545
51.58475131,0.13998514,09/06/2018,Early Morning,66.82217013
51.58475131,0.13998514,09/06/2018,Evening,59.39615903
51.58475131,0.13998514,09/06/2018,Midday,48.5839782
51.58475131,0.13998514,09/06/2018,Morning Rush,94.93384706
51.58475131,0.13998514,10/06/2018,Afternoon Rush,60.77994335
51.58475131,0.13998514,10/06/2018,Early Morning,94.23449131
51.58475131,0.13998514,10/06/2018,Evening,111.3244194
51.58475131,0.13998514,10/06/2018,Midday,98.4624227
51.58475131,0.13998514,10/06/2018,Morning Rush,42.38090913
51.58475131,0.13998514,11/06/2018,Afternoon Rush,52.75760878
51.58475131,0.13998514,11/06/2018,Early Morning,74.42650323
51.58475131,0.13998514,11/06/2018,Evening,74.70082003
51.58475131,0.13998514,11/06/2018,Midday,62.82862314
51.58475131,0.13998514,11/06/2018,Morning Rush,63.96586433
51.58504821,0.052112019,09/06/2018,Afternoon Rush,81.83883865
51.58504821,0.052112019,09/06/2018,Early Morning,108.3552867
51.58504821,0.052112019,09/06/2018,Evening,158.0550257
51.58504821,0.052112019,09/06/2018,Midday,44.58951025
51.58504821,0.052112019,09/06/2018,Morning Rush,150.3583157
51.58504821,0.052112019,10/06/2018,Afternoon Rush,143.0216347
51.58504821,0.052112019,10/06/2018,Early Morning,90.71153963
51.58504821,0.052112019,10/06/2018,Evening,110.6669546
51.58504821,0.052112019,10/06/2018,Midday,79.25323167
51.58504821,0.052112019,10/06/2018,Morning Rush,64.67974331
51.58504821,0.052112019,11/06/2018,Afternoon Rush,48.27526705
51.58504821,0.052112019,11/06/2018,Early Morning,59.98757556
51.58504821,0.052112019,11/06/2018,Evening,102.8580032
51.58504821,0.052112019,11/06/2018,Midday,23.45088429
51.58504821,0.052112019,11/06/2018,Morning Rush,43.45068871
51.58522895,-0.072638672,09/06/2018,Afternoon Rush,100.0110442
51.58522895,-0.072638672,09/06/2018,Early Morning,137.8786334
51.58522895,-0.072638672,09/06/2018,Evening,136.7547909
51.58522895,-0.072638672,09/06/2018,Midday,76.31997553
51.58522895,-0.072638672,09/06/2018,Morning Rush,126.021086
51.58522895,-0.072638672,10/06/2018,Afternoon Rush,101.8385679
51.58522895,-0.072638672,10/06/2018,Early Morning,108.8341934
51.58522895,-0.072638672,10/06/2018,Evening,34.29696156
51.58522895,-0.072638672,10/06/2018,Midday,52.21977515
51.58522895,-0.072638672,10/06/2018,Morning Rush,85.26912289
51.58522895,-0.072638672,11/06/2018,Afternoon Rush,76.44449727
51.58522895,-0.072638672,11/06/2018,Early Morning,13.80586402
51.58522895,-0.072638672,11/06/2018,Evening,42.18876673
51.58522895,-0.072638672,11/06/2018,Midday,82.39855529
51.58522895,-0.072638672,11/06/2018,Morning Rush,38.26247288
51.58579935,-0.385147228,09/06/2018,Afternoon Rush,58.5408495
51.58579935,-0.385147228,09/06/2018,Early Morning,120.2946971
51.58579935,-0.385147228,09/06/2018,Evening,84.25890402
51.58579935,-0.385147228,09/06/2018,Midday,98.17938873
51.58579935,-0.385147228,09/06/2018,Morning Rush,89.30545261
51.58579935,-0.385147228,10/06/2018,Afternoon Rush,91.59972801
51.58579935,-0.385147228,10/06/2018,Early Morning,27.51843746
51.58579935,-0.385147228,10/06/2018,Evening,128.6624038
51.58579935,-0.385147228,10/06/2018,Midday,99.11597474
51.58579935,-0.385147228,10/06/2018,Morning Rush,90.15516402
51.58579935,-0.385147228,11/06/2018,Afternoon Rush,102.2703861
51.58579935,-0.385147228,11/06/2018,Early Morning,59.76755605
51.58579935,-0.385147228,11/06/2018,Evening,60.98411248
51.58579935,-0.385147228,11/06/2018,Midday,30.4979983
51.58579935,-0.385147228,11/06/2018,Morning Rush,93.65460934
51.58638906,-0.137307132,09/06/2018,Afternoon Rush,141.0008216
51.58638906,-0.137307132,09/06/2018,Early Morning,116.317875
51.58638906,-0.137307132,09/06/2018,Evening,114.3439028
51.58638906,-0.137307132,09/06/2018,Midday,60.7446811
51.58638906,-0.137307132,09/06/2018,Morning Rush,120.8499751
51.58638906,-0.137307132,10/06/2018,Afternoon Rush,112.4067312
51.58638906,-0.137307132,10/06/2018,Early Morning,44.7161053
51.58638906,-0.137307132,10/06/2018,Evening,67.62640042
51.58638906,-0.137307132,10/06/2018,Midday,58.48816004
51.58638906,-0.137307132,10/06/2018,Morning Rush,73.31835509
51.58638906,-0.137307132,11/06/2018,Afternoon Rush,66.67025125
51.58638906,-0.137307132,11/06/2018,Early Morning,45.24488128
51.58638906,-0.137307132,11/06/2018,Evening,81.92097033
51.58638906,-0.137307132,11/06/2018,Midday,75.85680702
51.58638906,-0.137307132,11/06/2018,Morning Rush,75.5098771
51.58652709,-0.118806766,09/06/2018,Afternoon Rush,120.746772
51.58652709,-0.118806766,09/06/2018,Early Morning,153.4283791
51.58652709,-0.118806766,09/06/2018,Evening,128.9695936
51.58652709,-0.118806766,09/06/2018,Midday,102.5670073
51.58652709,-0.118806766,09/06/2018,Morning Rush,119.6953268
51.58652709,-0.118806766,10/06/2018,Afternoon Rush,119.6113236
51.58652709,-0.118806766,10/06/2018,Early Morning,29.19457011
51.58652709,-0.118806766,10/06/2018,Evening,98.27376831
51.58652709,-0.118806766,10/06/2018,Midday,77.45811527
51.58652709,-0.118806766,10/06/2018,Morning Rush,113.178784
51.58652709,-0.118806766,11/06/2018,Afternoon Rush,69.64065221
51.58652709,-0.118806766,11/06/2018,Early Morning,18.18875655
51.58652709,-0.118806766,11/06/2018,Evening,65.98451681
51.58652709,-0.118806766,11/06/2018,Midday,79.65259697
51.58652709,-0.118806766,11/06/2018,Morning Rush,2.333218565
51.58676631,-0.351105089,09/06/2018,Afternoon Rush,70.91517338
51.58676631,-0.351105089,09/06/2018,Early Morning,156.3853576
51.58676631,-0.351105089,09/06/2018,Evening,115.7406987
51.58676631,-0.351105089,09/06/2018,Midday,89.9112225
51.58676631,-0.351105089,09/06/2018,Morning Rush,143.8174221
51.58676631,-0.351105089,10/06/2018,Afternoon Rush,123.1260195
51.58676631,-0.351105089,10/06/2018,Early Morning,94.62256164
51.58676631,-0.351105089,10/06/2018,Evening,116.0054224
51.58676631,-0.351105089,10/06/2018,Midday,96.40350979
51.58676631,-0.351105089,10/06/2018,Morning Rush,82.48628317
51.58676631,-0.351105089,11/06/2018,Afternoon Rush,68.72097635
51.58676631,-0.351105089,11/06/2018,Early Morning,7.632438366
51.58676631,-0.351105089,11/06/2018,Evening,44.5718188
51.58676631,-0.351105089,11/06/2018,Midday,5.56919621
51.58676631,-0.351105089,11/06/2018,Morning Rush,85.99058658
51.58708579,0.001655851,09/06/2018,Afternoon Rush,65.47731642
51.58708579,0.001655851,09/06/2018,Early Morning,103.6045602
51.58708579,0.001655851,09/06/2018,Evening,103.1146678
51.58708579,0.001655851,09/06/2018,Midday,43.93400835
51.58708579,0.001655851,09/06/2018,Morning Rush,130.7837517
51.58708579,0.001655851,10/06/2018,Afternoon Rush,71.07023478
51.58708579,0.001655851,10/06/2018,Early Morning,15.48826575
51.58708579,0.001655851,10/06/2018,Evening,127.8997787
51.58708579,0.001655851,10/06/2018,Midday,118.4752226
51.58708579,0.001655851,10/06/2018,Morning Rush,74.39769407
51.58708579,0.001655851,11/06/2018,Afternoon Rush,18.50027677
51.58708579,0.001655851,11/06/2018,Early Morning,21.9214652
51.58708579,0.001655851,11/06/2018,Evening,72.90704025
51.58708579,0.001655851,11/06/2018,Midday,80.9982296
51.58708579,0.001655851,11/06/2018,Morning Rush,57.74013462
51.59025794,-0.028166311,09/06/2018,Afternoon Rush,101.9655132
51.59025794,-0.028166311,09/06/2018,Early Morning,106.6372657
51.59025794,-0.028166311,09/06/2018,Evening,101.0742765
51.59025794,-0.028166311,09/06/2018,Midday,91.97221956
51.59025794,-0.028166311,09/06/2018,Morning Rush,73.58713111
51.59025794,-0.028166311,10/06/2018,Afternoon Rush,169.7325257
51.59025794,-0.028166311,10/06/2018,Early Morning,33.9623886
51.59025794,-0.028166311,10/06/2018,Evening,143.6425057
51.59025794,-0.028166311,10/06/2018,Midday,76.96993378
51.59025794,-0.028166311,10/06/2018,Morning Rush,88.68244726
51.59025794,-0.028166311,11/06/2018,Afternoon Rush,43.03815749
51.59025794,-0.028166311,11/06/2018,Early Morning,73.83484139
51.59025794,-0.028166311,11/06/2018,Evening,34.25896919
51.59025794,-0.028166311,11/06/2018,Midday,12.53474618
51.59025794,-0.028166311,11/06/2018,Morning Rush,77.67618439
51.59026524,0.109074482,09/06/2018,Afternoon Rush,86.7332471
51.59026524,0.109074482,09/06/2018,Early Morning,141.0896645
51.59026524,0.109074482,09/06/2018,Evening,61.64131448
51.59026524,0.109074482,09/06/2018,Midday,51.26168655
51.59026524,0.109074482,09/06/2018,Morning Rush,82.70947439
51.59026524,0.109074482,10/06/2018,Afternoon Rush,82.99632307
51.59026524,0.109074482,10/06/2018,Early Morning,16.86720778
51.59026524,0.109074482,10/06/2018,Evening,44.47658362
51.59026524,0.109074482,10/06/2018,Midday,58.83059042
51.59026524,0.109074482,10/06/2018,Morning Rush,3.875340312
51.59026524,0.109074482,11/06/2018,Afternoon Rush,41.58564987
51.59026524,0.109074482,11/06/2018,Early Morning,32.99395571
51.59026524,0.109074482,11/06/2018,Evening,97.31094409
51.59026524,0.109074482,11/06/2018,Midday,75.80864612
51.59026524,0.109074482,11/06/2018,Morning Rush,22.09467602
51.590397,-0.295118948,09/06/2018,Afternoon Rush,68.63985486
51.590397,-0.295118948,09/06/2018,Early Morning,139.6274644
51.590397,-0.295118948,09/06/2018,Evening,91.55912908
51.590397,-0.295118948,09/06/2018,Midday,60.03188178
51.590397,-0.295118948,09/06/2018,Morning Rush,97.63335845
51.590397,-0.295118948,10/06/2018,Afternoon Rush,137.0507636
51.590397,-0.295118948,10/06/2018,Early Morning,100.0496449
51.590397,-0.295118948,10/06/2018,Evening,59.80108518
51.590397,-0.295118948,10/06/2018,Midday,47.18379321
51.590397,-0.295118948,10/06/2018,Morning Rush,81.03156511
51.590397,-0.295118948,11/06/2018,Afternoon Rush,18.7862704
51.590397,-0.295118948,11/06/2018,Early Morning,88.70347561
51.590397,-0.295118948,11/06/2018,Evening,104.5827082
51.590397,-0.295118948,11/06/2018,Midday,78.956251
51.590397,-0.295118948,11/06/2018,Morning Rush,54.94251265
51.59075226,-0.31613889,09/06/2018,Afternoon Rush,79.61989994
51.59075226,-0.31613889,09/06/2018,Early Morning,155.4900893
51.59075226,-0.31613889,09/06/2018,Evening,62.29602859
51.59075226,-0.31613889,09/06/2018,Midday,129.6329694
51.59075226,-0.31613889,09/06/2018,Morning Rush,125.0942381
51.59075226,-0.31613889,10/06/2018,Afternoon Rush,136.1601195
51.59075226,-0.31613889,10/06/2018,Early Morning,93.51298273
51.59075226,-0.31613889,10/06/2018,Evening,102.4892412
51.59075226,-0.31613889,10/06/2018,Midday,102.5114652
51.59075226,-0.31613889,10/06/2018,Morning Rush,4.261777386
51.59075226,-0.31613889,11/06/2018,Afternoon Rush,25.88111267
51.59075226,-0.31613889,11/06/2018,Early Morning,53.43363096
51.59075226,-0.31613889,11/06/2018,Evening,114.3479933
51.59075226,-0.31613889,11/06/2018,Midday,18.68426034
51.59075226,-0.31613889,11/06/2018,Morning Rush,64.90677771
51.59113289,-0.224379526,09/06/2018,Afternoon Rush,144.7135233
51.59113289,-0.224379526,09/06/2018,Early Morning,162.286757
51.59113289,-0.224379526,09/06/2018,Evening,123.4320161
51.59113289,-0.224379526,09/06/2018,Midday,48.22699529
51.59113289,-0.224379526,09/06/2018,Morning Rush,136.8757667
51.59113289,-0.224379526,10/06/2018,Afternoon Rush,149.1373866
51.59113289,-0.224379526,10/06/2018,Early Morning,49.63432821
51.59113289,-0.224379526,10/06/2018,Evening,97.75614519
51.59113289,-0.224379526,10/06/2018,Midday,41.70914056
51.59113289,-0.224379526,10/06/2018,Morning Rush,29.38883005
51.59113289,-0.224379526,11/06/2018,Afternoon Rush,31.4192128
51.59113289,-0.224379526,11/06/2018,Early Morning,78.34109386
51.59113289,-0.224379526,11/06/2018,Evening,56.32493578
51.59113289,-0.224379526,11/06/2018,Midday,31.71308786
51.59113289,-0.224379526,11/06/2018,Morning Rush,0.627114183
51.59144389,0.160068521,09/06/2018,Afternoon Rush,81.08580511
51.59144389,0.160068521,09/06/2018,Early Morning,79.34102723
51.59144389,0.160068521,09/06/2018,Evening,93.63130484
51.59144389,0.160068521,09/06/2018,Midday,70.19864922
51.59144389,0.160068521,09/06/2018,Morning Rush,81.70770425
51.59144389,0.160068521,10/06/2018,Afternoon Rush,87.62548313
51.59144389,0.160068521,10/06/2018,Early Morning,109.5789305
51.59144389,0.160068521,10/06/2018,Evening,103.559121
51.59144389,0.160068521,10/06/2018,Midday,122.5898909
51.59144389,0.160068521,10/06/2018,Morning Rush,5.694102788
51.59144389,0.160068521,11/06/2018,Afternoon Rush,86.13984942
51.59144389,0.160068521,11/06/2018,Early Morning,27.58269023
51.59144389,0.160068521,11/06/2018,Evening,75.50959414
51.59144389,0.160068521,11/06/2018,Midday,81.09807955
51.59144389,0.160068521,11/06/2018,Morning Rush,56.85307764
51.59222959,-0.090763281,09/06/2018,Afternoon Rush,70.00692029
51.59222959,-0.090763281,09/06/2018,Early Morning,101.9969644
51.59222959,-0.090763281,09/06/2018,Evening,126.7067782
51.59222959,-0.090763281,09/06/2018,Midday,75.1836918
51.59222959,-0.090763281,09/06/2018,Morning Rush,100.3737084
51.59222959,-0.090763281,10/06/2018,Afternoon Rush,100.5421723
51.59222959,-0.090763281,10/06/2018,Early Morning,38.50764791
51.59222959,-0.090763281,10/06/2018,Evening,78.42866217
51.59222959,-0.090763281,10/06/2018,Midday,54.70171432
51.59222959,-0.090763281,10/06/2018,Morning Rush,60.52133565
51.59222959,-0.090763281,11/06/2018,Afternoon Rush,79.47601969
51.59222959,-0.090763281,11/06/2018,Early Morning,54.1784783
51.59222959,-0.090763281,11/06/2018,Evening,117.1203144
51.59222959,-0.090763281,11/06/2018,Midday,55.88518807
51.59222959,-0.090763281,11/06/2018,Morning Rush,39.14618974
51.59228849,0.246603696,09/06/2018,Afternoon Rush,98.43256581
51.59228849,0.246603696,09/06/2018,Early Morning,136.9471796
51.59228849,0.246603696,09/06/2018,Evening,116.2035795
51.59228849,0.246603696,09/06/2018,Midday,61.13792114
51.59228849,0.246603696,09/06/2018,Morning Rush,143.0831272
51.59228849,0.246603696,10/06/2018,Afternoon Rush,114.8403902
51.59228849,0.246603696,10/06/2018,Early Morning,91.22631315
51.59228849,0.246603696,10/06/2018,Evening,47.27429076
51.59228849,0.246603696,10/06/2018,Midday,65.60715783
51.59228849,0.246603696,10/06/2018,Morning Rush,51.74867833
