date,lat,lon,time
09/06/2018,51.5777741,-0.125708,Morning Rush
10/06/2018,51.5904557,-0.1034463,Afternoon Rush
11/06/2018,51.5409107,-0.1967427,Evening
09/06/2018,51.3645438,0.0558159,Afternoon Rush
10/06/2018,51.5935274,-0.0707988,Midday
11/06/2018,51.517854,-0.1237003,Afternoon Rush
09/06/2018,51.5965346,-0.3831039,Midday
10/06/2018,51.4656441,-0.1029496,Midday
11/06/2018,51.4993148,-0.3057881,Midday
09/06/2018,51.4478471,-0.1465179,Midday
10/06/2018,51.5737498,-0.1449538,Evening
11/06/2018,51.5570443,-0.1184111,Evening
09/06/2018,51.5176242,-0.2101804,Midday
10/06/2018,51.491548,-0.1940855,Midday
11/06/2018,51.4785935,-0.0975226,Midday
09/06/2018,51.4019793,-0.2369162,Midday
10/06/2018,51.4674889,-0.1582611,Afternoon Rush
11/06/2018,51.5843898,-0.2645756,Morning Rush
09/06/2018,51.4780345,0.1364733,Evening
10/06/2018,51.5409107,-0.1967427,Midday
11/06/2018,51.556756,-0.2152576,Afternoon Rush
09/06/2018,51.5459123,-0.2516676,Evening
10/06/2018,51.5482632,-0.0440909,Midday
11/06/2018,51.5904557,-0.1034463,Afternoon Rush
09/06/2018,51.580559,-0.341995,Afternoon Rush
10/06/2018,51.4786563,-0.3829947,Afternoon Rush
11/06/2018,51.4738594,-0.3658363,Midday
09/06/2018,51.4940413,-0.1950471,Midday
10/06/2018,51.4949409,-0.1846011,Afternoon Rush
11/06/2018,51.4597343,-0.122205,Midday
09/06/2018,51.496991,-0.1025916,Midday
10/06/2018,51.4695936,-0.0682137,Midday
11/06/2018,51.5376617,-0.0587948,Midday
09/06/2018,51.5422724,-0.1224187,Midday
10/06/2018,51.5604313,-0.2357729,Afternoon Rush
11/06/2018,51.539992,-0.1368111,Evening
09/06/2018,51.519616,-0.1218432,Morning Rush
10/06/2018,51.5101602,-0.287387,Evening
11/06/2018,51.4875234,0.0905888,Evening
09/06/2018,51.4944424,-0.2165579,Midday
10/06/2018,51.5805913,0.219994,Afternoon Rush
11/06/2018,51.4656441,-0.1029496,Afternoon Rush
09/06/2018,51.5493988,-0.0894932,Evening
10/06/2018,51.4405866,0.0181938,Afternoon Rush
11/06/2018,51.4743569,-0.022454,Midday
09/06/2018,51.543644,-0.0553464,Morning Rush
10/06/2018,51.5404219,-0.0698326,Morning Rush
11/06/2018,51.507356,-0.0110515,Midday
09/06/2018,51.6044861,-0.2589462,Midday
10/06/2018,51.5269301,-0.1002733,Afternoon Rush
11/06/2018,51.5101602,-0.287387,Morning Rush
09/06/2018,51.522692,-0.3315901,Midday
10/06/2018,51.5213552,-0.0776565,Evening
11/06/2018,51.5255297,-0.0881803,Evening
09/06/2018,51.55,-0.1,Morning Rush
10/06/2018,51.4998708,-0.1858888,Evening
11/06/2018,51.4415283,-0.1248256,Midday
09/06/2018,51.464603,-0.012433728,Evening
10/06/2018,51.4226948,-0.0394395,Afternoon Rush
11/06/2018,51.5475268,0.0355317,Midday
09/06/2018,51.3823984,0.0998248,Evening
10/06/2018,51.5287376,-0.1157106,Evening
11/06/2018,51.5443146,-0.2113465,Evening
09/06/2018,51.5904557,-0.1034463,Midday
10/06/2018,51.4870641,0.0653036,Evening
11/06/2018,51.5483272,-0.0652541,Midday
09/06/2018,51.5800787,0.1793839,Midday
10/06/2018,51.5747321,0.182728,Midday
11/06/2018,51.5401202,-0.2121666,Evening
09/06/2018,51.4423354,-0.3876966,Midday
10/06/2018,51.4512853,-0.0299781,Morning Rush
11/06/2018,51.5101233,-0.0861167,Afternoon Rush
09/06/2018,51.42453,-0.163372,Early Morning
10/06/2018,51.5233012,-0.3058158,Midday
11/06/2018,51.5121693,-0.2543277,Midday
09/06/2018,51.4842198,0.0554178,Midday
10/06/2018,51.5101602,-0.287387,Morning Rush
11/06/2018,51.49852,-0.11035484,Midday
09/06/2018,51.4156485,-0.2185648,Evening
10/06/2018,51.495076,-0.099071,Midday
11/06/2018,51.495552,-0.1296196,Afternoon Rush
09/06/2018,51.5267769,-0.1324905,Evening
10/06/2018,51.47693,0.0689344,Afternoon Rush
11/06/2018,51.5965155,-0.3355175,Evening
09/06/2018,51.4537979,-0.428149,Midday
10/06/2018,51.4731184,-0.3857443,Evening
11/06/2018,51.567542,-0.1099354,Midday
09/06/2018,51.4278711,-0.1240577,Morning Rush
10/06/2018,51.4434263,-0.0152678,Midday
11/06/2018,51.4752475,-0.038952,Morning Rush
09/06/2018,51.4228425,-0.0768351,Morning Rush
10/06/2018,51.5149226,-0.1448236,Morning Rush
11/06/2018,51.5499956,0.1427953,Early Morning
09/06/2018,51.6544624,-0.2015928,Midday
10/06/2018,51.5607695,-0.2063081,Midday
11/06/2018,51.4988733,-0.1336205,Evening
09/06/2018,51.4818671,0.1453414,Morning Rush
10/06/2018,51.5299692,-0.1386917,Midday
11/06/2018,51.477489,-0.07334,Afternoon Rush
09/06/2018,51.6206311,-0.0943925,Midday
10/06/2018,51.4436922,-0.0323417,Morning Rush
11/06/2018,51.623947,-0.0532101,Midday
09/06/2018,51.5540187,-0.053812,Morning Rush
10/06/2018,51.5904557,-0.1034463,Midday
11/06/2018,51.5844176,-0.358428,Midday
09/06/2018,51.5570443,-0.1184111,Afternoon Rush
10/06/2018,51.5164687,-0.2133694,Evening
11/06/2018,51.4722042,-0.1127279,Midday
09/06/2018,51.5648795,0.1103094,Midday
10/06/2018,51.4754048,-0.098688,Morning Rush
11/06/2018,51.4774418,-0.1690305,Midday
09/06/2018,51.6017995,-0.245858,Afternoon Rush
10/06/2018,51.3700713,0.0238212,Midday
11/06/2018,51.460133,-0.0978017,Afternoon Rush
09/06/2018,51.3666251,-0.0841648,Morning Rush
10/06/2018,51.5541533,-0.0570317,Midday
11/06/2018,51.5679868,-0.0729616,Evening
09/06/2018,51.5308579,-0.0401927,Afternoon Rush
10/06/2018,51.5398261,-0.1248492,Evening
11/06/2018,51.5100518,-0.1972885,Midday
09/06/2018,51.5055104,-0.1940892,Midday
10/06/2018,51.5487022,-0.1526484,Morning Rush
11/06/2018,51.4022536,-0.1947058,Midday
09/06/2018,51.4415283,-0.1248256,Afternoon Rush
10/06/2018,51.5287766,0.03377,Morning Rush
11/06/2018,51.4618534,-0.2055491,Midday
09/06/2018,51.506147,-0.3038944,Midday
10/06/2018,51.4972967,-0.1369785,Midday
11/06/2018,51.613132,-0.27493337,Evening
09/06/2018,51.3994905,-0.0746423,Midday
10/06/2018,51.5413528,0.0020909,Midday
11/06/2018,51.5132813,-0.0568389,Morning Rush
09/06/2018,51.5175001,-0.0826966,Morning Rush
10/06/2018,51.5632697,-0.3677128,Midday
11/06/2018,51.4998708,-0.1858888,Afternoon Rush
09/06/2018,51.465034,-0.11322881,Evening
10/06/2018,51.5743452,-0.0053186,Evening
11/06/2018,51.5275902,-0.0231065,Midday
09/06/2018,51.4660961,-0.2933737,Morning Rush
10/06/2018,51.4570337,-0.1938952,Midday
11/06/2018,51.4746704,-0.1543763,Midday
09/06/2018,51.5370923,-0.1833775,Afternoon Rush
10/06/2018,51.5510945,0.1451344,Midday
11/06/2018,51.5210299,0.1096788,Evening
09/06/2018,51.5611836,-0.1971136,Evening
10/06/2018,51.497529,-0.103219,Evening
11/06/2018,51.497529,-0.103219,Evening
09/06/2018,51.5459123,-0.2516676,Afternoon Rush
10/06/2018,51.5178866,-0.0898442,Midday
11/06/2018,51.5605525,-0.0739315,Midday
09/06/2018,51.6007371,0.2107811,Early Morning
10/06/2018,51.446737,-0.403969,Evening
11/06/2018,51.42476,-0.059399,Evening
09/06/2018,51.5475268,0.0355317,Afternoon Rush
10/06/2018,51.5475268,0.0355317,Afternoon Rush
11/06/2018,51.4629268,-0.2265511,Early Morning
09/06/2018,51.470406,-0.103023,Afternoon Rush
10/06/2018,51.51862,0.118781,Morning Rush
11/06/2018,51.4704175,-0.2440004,Midday
09/06/2018,51.5945837,-0.2410611,Midday
10/06/2018,51.5516128,0.0155278,Morning Rush
11/06/2018,51.4997422,-0.1141971,Evening
09/06/2018,51.4988733,-0.1336205,Midday
10/06/2018,51.543644,-0.0553464,Morning Rush
11/06/2018,51.4959135,-0.1442459,Midday
09/06/2018,51.4959135,-0.1442459,Midday
10/06/2018,51.4959135,-0.1442459,Morning Rush
11/06/2018,51.4959135,-0.1442459,Evening
09/06/2018,51.4959135,-0.1442459,Morning Rush
10/06/2018,51.4959135,-0.1442459,Early Morning
11/06/2018,51.4959135,-0.1442459,Midday
